XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400080,马克思主义基本原理概论(20141-00000010-1),201410000001059948,思政课,3,,150,"1-18周,1-18周",0,周建国,"1-18周 周三 第5节-第6节 图书馆125,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周三,自由时间",2014-2015-1,,201410000001059948,"2012化学学院化学,2012化学学院应用化学",0,仙林校区,2014-2015学年 第1学期,59948,"图书馆125,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"18,388","第5节-第6节,自由时间","图书馆, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-2),201410000001059952,思政课,1,,94,"1-18周,1-18周",0,陈建,"1-18周 周一 第9节-第10节 教213,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周一,自由时间",2014-2015-1,,201410000001059952,,0,鼓楼校区,2014-2015学年 第1学期,59952,"教213,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"1,388","第9节-第10节,自由时间","教学楼, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-3),201410000001059954,思政课,1,,92,"1-18周,1-18周",0,陈建,"1-18周 周三 第9节-第10节 教213,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周三,自由时间",2014-2015-1,,201410000001059954,,0,鼓楼校区,2014-2015学年 第1学期,59954,"教213,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"1,388","第9节-第10节,自由时间","教学楼, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-4),201410000001059955,思政课,3,,104,"1-18周,1-18周",0,曹永红,"1-18周 周四 第1节-第2节 逸B-104,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2014-2015-1,,201410000001059955,2013软件学院软件工程,0,仙林校区,2014-2015学年 第1学期,59955,"逸B-104,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第1节-第2节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-5),201410000001059960,思政课,3,,110,"1-18周,1-18周",0,曹永红,"1-18周 周四 第3节-第4节 逸B-104,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2014-2015-1,,201410000001059960,2013软件学院软件工程,0,仙林校区,2014-2015学年 第1学期,59960,"逸B-104,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第3节-第4节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-6),201410000001059977,思政课,3,,115,"1-18周,1-18周",0,周春梅,"1-18周 周四 第5节-第6节 仙Ⅱ-211,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2014-2015-1,,201410000001059977,2012计算机学院计算机科学与技术（拔尖计划）,0,仙林校区,2014-2015学年 第1学期,59977,"仙Ⅱ-211,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第5节-第6节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-7),201410000001059986,思政课,3,,26,"1-18周,1-18周",0,周春梅,"1-18周 周四 第7节-第8节 仙Ⅱ-211,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2014-2015-1,,201410000001059986,2012计算机学院计算机科学与技术（拔尖计划）,0,仙林校区,2014-2015学年 第1学期,59986,"仙Ⅱ-211,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第7节-第8节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-8),201410000001059992,思政课,3,,54,"1-18周,1-18周",0,周春梅,"1-18周 周三 第7节-第8节 逸B-205,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周三,自由时间",2014-2015-1,,201410000001059992,2012生命科学学院生物科学类,0,仙林校区,2014-2015学年 第1学期,59992,"逸B-205,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第7节-第8节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-9),201410000001059999,思政课,3,,118,"1-18周,1-18周",0,王培暄,"1-18周 周五 第7节-第8节 图书馆125,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周五,自由时间",2014-2015-1,,201410000001059999,"2012数学学院数学与应用数学,2012数学学院应用模块,2012数学学院统计学,2012数学学院信息与计算科学",0,仙林校区,2014-2015学年 第1学期,59999,"图书馆125,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"18,388","第7节-第8节,自由时间","图书馆, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-10),201410000001060000,思政课,3,,78,"1-18周,1-18周",0,王培暄,"1-18周 周五 第3节-第4节 仙Ⅱ-212,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周五,自由时间",2014-2015-1,,201410000001060000,"2012地理与海洋科学学院资源环境与城乡规划管理,2012地理与海洋科学学院海洋科学,2012地理与海洋科学学院地理科学,2012地理与海洋科学学院地理信息系统",0,仙林校区,2014-2015学年 第1学期,60000,"仙Ⅱ-212,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第3节-第4节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-11),201410000001060002,思政课,3,,96,"1-18周,1-18周",0,王培暄,"1-18周 周五 第1节-第2节 仙Ⅱ-212,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周五,自由时间",2014-2015-1,,201410000001060002,"2012环境学院环境工程,2012环境学院环境科学（环规）,2012环境学院环境科学（环生）,2012环境学院环境科学（环化）",0,仙林校区,2014-2015学年 第1学期,60002,"仙Ⅱ-212,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第1节-第2节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-12),201410000001060008,思政课,3,,86,"1-18周,1-18周",0,王锁明,"1-18周 周二 第3节-第4节 逸B-205,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周二,自由时间",2014-2015-1,,201410000001060008,"2012大气科学学院大气科学,2012大气科学学院应用气象学",0,仙林校区,2014-2015学年 第1学期,60008,"逸B-205,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第3节-第4节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-13),201410000001060010,思政课,3,,81,"1-18周,1-18周",0,王锁明,"1-18周 周二 第5节-第6节 逸B-205,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周二,自由时间",2014-2015-1,,201410000001060010,"2012地球科学与工程学院地质学,2012地球科学与工程学院地质学（地球物理学方向）,2012地球科学与工程学院地下水科学与工程,2012地球科学与工程学院水文与水资源工程,2012地球科学与工程学院地质工程,2012地球科学与工程学院地球化学",0,仙林校区,2014-2015学年 第1学期,60010,"逸B-205,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第5节-第6节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-14),201410000001060013,思政课,3,,185,"1-18周,1-18周",0,王锁明,"1-18周 周四 第5节-第6节 仙Ⅱ-207,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2014-2015-1,,201410000001060013,"2012电子科学与工程学院电子信息科学与技术,2012电子科学与工程学院微电子学,2012电子科学与工程学院生物医学工程,2012电子科学与工程学院通信工程",0,仙林校区,2014-2015学年 第1学期,60013,"仙Ⅱ-207,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第5节-第6节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-15),201410000001060098,思政课,3,,118,"1-18周,1-18周",0,陈建,"1-18周 周五 第3节-第4节 逸B-313,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周五,自由时间",2014-2015-1,,201410000001060098,"2012工程管理学院自动化,2012工程管理学院信息工程,2012工程管理学院金融工程,2012工程管理学院工业工程",0,仙林校区,2014-2015学年 第1学期,60098,"逸B-313,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第3节-第4节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20141-00000010-16),201410000001060153,思政课,3,,133,"1-18周,1-18周",0,王永义,"1-18周 周四 第1节-第2节 图书馆125,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2014-2015-1,,201410000001060153,"2012现代工程与应用科学学院材料物理,2012现代工程与应用科学学院生物医学工程,2012现代工程与应用科学学院新能源科学与工程,2012现代工程与应用科学学院材料化学",0,仙林校区,2014-2015学年 第1学期,60153,"图书馆125,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"18,388","第1节-第2节,自由时间","图书馆, 虚拟区域（仙林）",00000010
48.0,400080,思想道德修养与法律基础(20141-00000020-3),201410000002059777,思政课,3,,168,"4-18周,4-18周",0,戴雪红,"4-18周 周五 第9节-第10节 图书馆127,4-18周 自由时间 - 自由地点",3.0,政府管理学院,否,理论类课程,"周五,自由时间",2014-2015-1,,201410000002059777,"2014信息管理学院信息管理与信息系统,2014生命科学学院生物科学类",0,仙林校区,2014-2015学年 第1学期,59777,"图书馆127,自由地点",0.0,否,,1,48,00,0,0,思想道德修养与法律基础,"18,388","第9节-第10节,自由时间","图书馆, 虚拟区域（仙林）",00000020
48.0,400080,思想道德修养与法律基础(20141-00000020-4),201410000002059790,思政课,3,,149,"4-18周,4-18周",0,张伟,"4-18周 周五 第3节-第4节 图书馆125,4-18周 自由时间 - 自由地点",3.0,政府管理学院,否,理论类课程,"周五,自由时间",2014-2015-1,,201410000002059790,,0,仙林校区,2014-2015学年 第1学期,59790,"无,自由地点",0.0,否,,1,48,00,0,0,思想道德修养与法律基础,388,"第3节-第4节,自由时间",虚拟区域（仙林）,00000020
