XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400290,中国近现代史纲要01班,2024202510000004101,思政课,3,,140,1-17周,2,林棵,周二 9-11节 1-17周 逸B-101,3.0,马克思主义学院,是,理论+实践课程,周二,2024-2025-1,,2024202510000004101,"2023现代工程与应用科学学院材料物理,2023现代工程与应用科学学院新能源科学与工程,2023现代工程与应用科学学院光电信息科学与工程,2023现代工程与应用科学学院材料化学,2023现代工程与应用科学学院生物医学工程",0,仙林校区,2024-2025学年 第1学期,01,逸B-101,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要02班,2024202510000004102,思政课,3,,81,1-17周,2,黄骏,周一 9-11节 1-17周 仙Ⅱ-306,3.0,马克思主义学院,是,理论+实践课程,周一,2024-2025-1,,2024202510000004102,2023计算机学院计算机科学与技术,0,仙林校区,2024-2025学年 第1学期,02,仙Ⅱ-306,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
,400290,中国近现代史纲要03班,2024202510000004103,思政课,3,,77,1-17周,2,黄骏,周三 9-11节 1-17周 仙Ⅱ-306,3.0,马克思主义学院,是,理论+实践课程,周三,2024-2025-1,,2024202510000004103,"2023计算机学院信息与计算科学（强基计划）,2023计算机学院计算机科学与技术",0,仙林校区,2024-2025学年 第1学期,03,仙Ⅱ-306,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
48.0,400290,中国近现代史纲要04班,2024202510000004104,思政课,3,,24,1-17周,2,黄骏,周四 9-11节 1-17周 仙Ⅱ-103,3.0,马克思主义学院,是,理论+实践课程,周四,2024-2025-1,,2024202510000004104,"2023大气科学学院大气科学,2023大气科学学院大气科学（拔尖计划）,2023大气科学学院大气科学类",0,仙林校区,2024-2025学年 第1学期,04,仙Ⅱ-103,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
48.0,400290,中国近现代史纲要05班,2024202510000004105,思政课,3,,99,1-17周,2,周瑞瑞,周四 5-7节 1-17周 仙Ⅱ-504,3.0,马克思主义学院,是,理论+实践课程,周四,2024-2025-1,,2024202510000004105,2023人工智能学院人工智能,0,仙林校区,2024-2025学年 第1学期,05,仙Ⅱ-504,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第5节-第7节,仙II区,00000041
48.0,400290,中国近现代史纲要06班,2024202510000004106,思政课,3,,70,1-17周,2,周瑞瑞,周三 9-11节 1-17周 逸C-115,3.0,马克思主义学院,是,理论+实践课程,周三,2024-2025-1,,2024202510000004106,"2023地球科学与工程学院地质学（拔尖计划）,2023地球科学与工程学院地质学类,2023地球科学与工程学院行星科学,2023地球科学与工程学院地质学（生物演化与环境方向）",0,仙林校区,2024-2025学年 第1学期,06,逸C-115,0.0,否,,5,32,00,16,1,中国近现代史纲要,17,第9节-第11节,逸夫楼C区,00000041
48.0,400290,中国近现代史纲要07班,2024202510000004107,思政课,3,,135,1-17周,2,王楠,周四 9-11节 1-17周 仙Ⅰ-524,3.0,马克思主义学院,是,理论+实践课程,周四,2024-2025-1,,2024202510000004107,"2023化学学院化学（强基计划）,2023化学学院应用化学,2023化学学院化学",0,仙林校区,2024-2025学年 第1学期,07,仙Ⅰ-524,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第9节-第11节,仙I区,00000041
48.0,400290,中国近现代史纲要08班,2024202510000004108,思政课,3,,84,1-17周,2,王楠,周二 9-11节 1-17周 仙Ⅰ-102,3.0,马克思主义学院,是,理论+实践课程,周二,2024-2025-1,,2024202510000004108,"2023环境学院环境科学与工程类（环境与健康实验班）,2023化学学院化学（化学生物学）,2023环境学院环境科学与工程类",0,仙林校区,2024-2025学年 第1学期,08,仙Ⅰ-102,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第9节-第11节,仙I区,00000041
48.0,400290,中国近现代史纲要09班,2024202510000004109,思政课,3,,124,1-17周,2,谢任,周一 9-11节 1-17周 仙Ⅱ-303,3.0,马克思主义学院,是,理论+实践课程,周一,2024-2025-1,,2024202510000004109,"2023电子科学与工程学院集成电路设计与集成系统（英才班）,2023电子科学与工程学院微电子科学与工程,2023电子科学与工程学院通信工程,2023电子科学与工程学院电子信息科学与技术,2023电子科学与工程学院电子信息类",0,仙林校区,2024-2025学年 第1学期,09,仙Ⅱ-303,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
,400290,中国近现代史纲要10班,2024202510000004110,思政课,3,,120,1-17周,2,谢任,周二 9-11节 1-17周 仙Ⅱ-303,3.0,马克思主义学院,是,理论+实践课程,周二,2024-2025-1,,2024202510000004110,"2023电子科学与工程学院集成电路设计与集成系统（英才班）,2023电子科学与工程学院微电子科学与工程,2023电子科学与工程学院通信工程,2023电子科学与工程学院电子信息科学与技术,2023电子科学与工程学院电子信息类",0,仙林校区,2024-2025学年 第1学期,10,仙Ⅱ-303,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
48.0,400290,中国近现代史纲要11班,2024202510000004111,思政课,3,,125,1-17周,2,熊秋良,周二 9-11节 1-17周 仙Ⅱ-305,3.0,马克思主义学院,是,理论+实践课程,周二,2024-2025-1,,2024202510000004111,"2023医学院口腔医学,2023医学院临床医学",0,仙林校区,2024-2025学年 第1学期,11,仙Ⅱ-305,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
48.0,400290,中国近现代史纲要12班,2024202510000004112,思政课,3,,70,1-17周,2,游海华,周五 1-3节 1-17周 仙Ⅰ-115,3.0,马克思主义学院,是,理论+实践课程,周五,2024-2025-1,,2024202510000004112,"2023地理与海洋科学学院地理科学类,2023地理与海洋科学学院地理科学（拔尖计划）",0,仙林校区,2024-2025学年 第1学期,12,仙Ⅰ-115,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第1节-第3节,仙I区,00000041
48.0,400290,中国近现代史纲要13班,2024202510000004113,思政课,3,,111,1-17周,2,许良,周二 9-11节 1-17周 逸B-313,3.0,马克思主义学院,是,理论+实践课程,周二,2024-2025-1,,2024202510000004113,"2023生命科学学院生物科学类,2023生命科学学院生物科学（强基计划）,2023生命科学学院生物科学（强基计划）（生物数学交叉实验班）,2023匡亚明学院英才计划（生命科学班）",0,仙林校区,2024-2025学年 第1学期,13,逸B-313,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
,400290,中国近现代史纲要14班,2024202510000004114,思政课,3,,111,1-17周,2,吴盛杰,周三 9-11节 1-17周 逸B-104,3.0,马克思主义学院,是,理论+实践课程,周三,2024-2025-1,,2024202510000004114,"2023匡亚明学院英才计划（计算机班）,2023匡亚明学院理科强化班",0,仙林校区,2024-2025学年 第1学期,14,逸B-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
,400290,中国近现代史纲要15班,2024202510000004115,思政课,3,,110,1-17周,2,吴盛杰,周二 9-11节 1-17周 逸B-104,3.0,马克思主义学院,是,理论+实践课程,周二,2024-2025-1,,2024202510000004115,"2023匡亚明学院英才计划（化学班）,2023匡亚明学院英才计划（天文）,2023匡亚明学院理科强化班,2023匡亚明学院英才计划（生命科学班）",0,仙林校区,2024-2025学年 第1学期,15,逸B-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
,400290,中国近现代史纲要16班,2024202510000004116,思政课,3,,109,1-17周,2,游海华,周四 9-11节 1-17周 逸B-313,3.0,马克思主义学院,是,理论+实践课程,周四,2024-2025-1,,2024202510000004116,"2023信息管理学院信息管理与信息系统,2023海外教育学院汉语国际教育,2023信息管理学院编辑出版学,2023信息管理学院档案学,2023马克思主义学院马克思主义理论,2023信息管理学院图书馆学",0,仙林校区,2024-2025学年 第1学期,16,逸B-313,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要17班,2024202510000004117,思政课,3,,192,1-17周,0,倪春纳,周四 9-11节 1-17周 仙Ⅱ-207,3.0,马克思主义学院,是,理论+实践课程,周四,2024-2025-1,,2024202510000004117,"2023工程管理学院自动化,2023建筑与城市规划学院建筑类（建筑与规划实验班）,2023建筑与城市规划学院城乡规划,2023建筑与城市规划学院建筑学,2023工程管理学院金融工程（计算机金融实验班）,2023工程管理学院金融工程,2023工程管理学院工业工程,2023工程管理学院工业工程（工业智能与系统集成实验班）",0,仙林校区,2024-2025学年 第1学期,17,仙Ⅱ-207,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
8.0,400290,形势与政策01班,20242025100000080A01,思政课,1,,135,7-9周,2,刘雅娇,周三 7-8节 7-9周 教101,0.25,马克思主义学院,是,理论类课程,周三,2024-2025-1,,20242025100000080A01,2024*经济管理试验班*经济管理试验班,0,鼓楼校区,2024-2025学年 第1学期,01,教101,0.0,否,,1,8,00,0,1,形势与政策,1,第7节-第8节,教学楼,00000080A
8.0,400290,形势与政策02班,20242025100000080A02,思政课,1,,107,7-9周,2,吴科,周三 7-8节 7-9周 第7周：大礼堂；第8、9周：南教-201,0.25,马克思主义学院,是,理论类课程,周三,2024-2025-1,,20242025100000080A02,"2024文学院汉语言文学（拔尖计划）,2024文学院汉语言文学（古文字学方向）（强基计划）,2024文学院戏剧影视文学,2024文学院汉语言文学",0,鼓楼校区,2024-2025学年 第1学期,02,第7周：大礼堂；第8、9周：南教-201,0.0,否,,1,8,00,0,1,形势与政策,,第7节-第8节,,00000080A
8.0,400290,形势与政策03班,20242025100000080A03,思政课,1,,157,7-9周,0,吴科,周三 7-8节 7-9周 第7周：大礼堂；第8、9周：南教-202、南教-201,0.25,马克思主义学院,是,理论类课程,周三,2024-2025-1,,20242025100000080A03,"2024历史学院历史学（强基计划）,2024新闻传播学院信息管理与信息系统（大数据传播实验班）,2024新闻传播学院新闻学（传媒学术实验班）,2024历史学院历史学（拔尖计划）,2024马克思主义学院马克思主义理论,2024*人文科学试验班*人文艺术传播类",0,鼓楼校区,2024-2025学年 第1学期,03,第7周：大礼堂；第8、9周：南教-202、南教-201,0.0,否,,1,8,00,0,1,形势与政策,,第7节-第8节,,00000080A
8.0,400290,形势与政策04班,20242025100000080A04,思政课,1,,160,7-9周,2,"周围,胡豪",周三 7-8节 7-9周 南教-102、南教-101,0.25,马克思主义学院,是,理论类课程,周三,2024-2025-1,,20242025100000080A04,"2024外国语学院日语,2024外国语学院俄语,2024外国语学院英语,2024外国语学院法语,2024外国语学院朝鲜语,2024外国语学院西班牙语",0,鼓楼校区,2024-2025学年 第1学期,04,南教-102、南教-101,0.0,否,,1,8,00,0,1,形势与政策,,第7节-第8节,,00000080A
