XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400290,中国近现代史纲要01班,2026202710000004101,思政课,3,,140,1-18周,2,游海华,周四 9-11节 1-18周 逸B-105,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004101,"2025化学学院化学（拔尖计划）,2025化学学院应用化学,2025化学学院化学,2025化学学院化学（强基计划）,2025化学学院化学（化学生物学）",,仙林校区,2026-2027学年 第1学期,01,逸B-105,0.0,,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要02班,2026202710000004102,思政课,4,,95,1-18周,2,倪春纳,周四 2-4节 1-18周 苏教B204,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004102,2025南京赫尔辛基大气与地球系统科学学院大气科学（中外合作办学）,0,苏州校区,2026-2027学年 第1学期,02,苏教B204,0.0,否,,5,32,00,16,1,中国近现代史纲要,S01,第2节-第4节,公共教学楼,00000041
48.0,400290,中国近现代史纲要03班,2026202710000004103,思政课,4,,107,1-18周,0,倪春纳,周三 9-11节 1-18周 苏教B204,3.0,马克思主义学院,是,理论+实践课程,周三,2026-2027-1,,2026202710000004103,"2025机器人与自动化学院自动化专业（机器人方向）,2025数字经济与管理学院数字经济",0,苏州校区,2026-2027学年 第1学期,03,苏教B204,0.0,否,,5,32,00,16,1,中国近现代史纲要,S01,第9节-第11节,公共教学楼,00000041
48.0,400290,中国近现代史纲要04班,2026202710000004104,思政课,4,,116,1-18周,0,倪春纳,周三 5-7节 1-18周 苏教B203,3.0,马克思主义学院,是,理论+实践课程,周三,2026-2027-1,,2026202710000004104,2025机器人与自动化学院自动化专业（机器人方向）,0,苏州校区,2026-2027学年 第1学期,04,苏教B203,0.0,否,,5,32,00,16,1,中国近现代史纲要,S01,第5节-第7节,公共教学楼,00000041
48.0,400290,中国近现代史纲要05班,2026202710000004105,思政课,3,,101,1-18周,2,王楠,周一 9-11节 1-18周 逸B-205,3.0,马克思主义学院,是,理论+实践课程,周一,2026-2027-1,,2026202710000004105,"2025大气科学学院大气科学（拔尖计划）,2025信息管理学院编辑出版学,2025信息管理学院档案学,2025信息管理学院图书馆学,2025信息管理学院信息管理与信息系统",0,仙林校区,2026-2027学年 第1学期,05,逸B-205,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要06班,2026202710000004106,思政课,3,,63,1-18周,0,杨丹伟,周三 9-11节 1-18周 逸B-207,3.0,马克思主义学院,是,理论+实践课程,周三,2026-2027-1,,2026202710000004106,"2025地理与海洋科学学院地理科学类,2025地理与海洋科学学院地理科学（拔尖计划）,2025马克思主义学院马克思主义理论,2025海外教育学院汉语国际教育",0,仙林校区,2026-2027学年 第1学期,06,逸B-207,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要07班,2026202710000004107,思政课,3,,32,1-18周,2,杨丹伟,周四 9-11节 1-18周 仙Ⅰ-524,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004107,"2025人工智能学院人工智能（至诚班）,2025人工智能学院人工智能,2025人工智能学院数学与应用数学（智能科学）",0,仙林校区,2026-2027学年 第1学期,07,仙Ⅰ-524,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第9节-第11节,仙I区,00000041
48.0,400290,中国近现代史纲要08班,2026202710000004108,思政课,3,,120,1-18周,0,吴盛杰,周三 9-11节 1-18周 逸B-101,3.0,马克思主义学院,是,理论+实践课程,周三,2026-2027-1,,2026202710000004108,"2025电子科学与工程学院微电子科学与工程,2025电子科学与工程学院通信工程,2025电子科学与工程学院电子信息科学与技术,2025电子科学与工程学院电子信息类,2025电子科学与工程学院集成电路设计与集成系统（英才班）",0,仙林校区,2026-2027学年 第1学期,08,逸B-101,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要09班,2026202710000004109,思政课,3,,113,1-18周,2,吴盛杰,周四 9-11节 1-18周 逸A-322,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004109,"2025电子科学与工程学院微电子科学与工程,2025电子科学与工程学院通信工程,2025电子科学与工程学院电子信息科学与技术,2025电子科学与工程学院电子信息类,2025电子科学与工程学院集成电路设计与集成系统（英才班）",0,仙林校区,2026-2027学年 第1学期,09,逸A-322,0.0,否,,5,32,00,16,1,中国近现代史纲要,15,第9节-第11节,逸夫楼A区,00000041
48.0,400290,中国近现代史纲要10班,2026202710000004110,思政课,3,,90,1-18周,2,林棵,周二 9-11节 1-18周 逸B-105,3.0,马克思主义学院,是,理论+实践课程,周二,2026-2027-1,,2026202710000004110,"2025商学院软件工程（软工经济创新班）,2025商学院软件工程（软工商业创新班）",0,仙林校区,2026-2027学年 第1学期,10,逸B-105,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要11班,2026202710000004111,思政课,3,,105,1-18周,2,林棵,周四 9-11节 1-18周 仙Ⅱ-406,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004111,"2025商学院工商管理,2025商学院工商管理（人力资源管理方向）,2025商学院市场营销,2025商学院电子商务,2025商学院财务管理,2025商学院会计学",0,仙林校区,2026-2027学年 第1学期,11,仙Ⅱ-406,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
48.0,400290,中国近现代史纲要12班,2026202710000004112,思政课,3,,95,1-18周,0,林棵,周四 5-7节 1-18周 逸B-101,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004112,"2025商学院经济学（产业经济方向）,2025商学院经济学,2025商学院金融工程,2025商学院金融学,2025商学院经济学（拔尖计划）",0,仙林校区,2026-2027学年 第1学期,12,逸B-101,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第5节-第7节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要13班,2026202710000004113,思政课,3,,90,1-18周,2,谢任,周四 5-7节 1-18周 仙Ⅰ-202,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004113,"2025物理学院物理学类,2025物理学院物理学（强基计划）,2025物理学院物理学（拔尖计划）",0,仙林校区,2026-2027学年 第1学期,13,仙Ⅰ-202,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第5节-第7节,仙I区,00000041
,400290,中国近现代史纲要14班,2026202710000004114,思政课,3,,90,1-18周,2,谢任,周五 2-4节 1-18周 仙Ⅰ-202,3.0,马克思主义学院,是,理论+实践课程,周五,2026-2027-1,,2026202710000004114,2025物理学院物理学类,0,仙林校区,2026-2027学年 第1学期,14,仙Ⅰ-202,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第2节-第4节,仙I区,00000041
48.0,400290,中国近现代史纲要15班,2026202710000004115,思政课,3,,95,1-18周,0,周瑞瑞,周四 5-7节 1-18周 仙Ⅰ-104,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004115,"2025现代工程与应用科学学院材料物理,2025现代工程与应用科学学院生物医学工程,2025现代工程与应用科学学院新能源科学与工程,2025现代工程与应用科学学院光电信息科学与工程（光电技术与信息材料实验班）,2025现代工程与应用科学学院光电信息科学与工程,2025现代工程与应用科学学院材料化学",0,仙林校区,2026-2027学年 第1学期,15,仙Ⅰ-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第5节-第7节,仙I区,00000041
48.0,400290,中国近现代史纲要16班,2026202710000004116,思政课,3,,116,1-18周,2,聂平平,周二 9-11节 1-18周 逸B-104,3.0,马克思主义学院,是,理论+实践课程,周二,2026-2027-1,,2026202710000004116,"2025天文与空间科学学院天文学,2025环境学院环境科学与工程类（环境与健康实验班）,2025环境学院环境科学与工程类,2025天文与空间科学学院天文学（拔尖计划）,2025天文与空间科学学院物理学（天体物理学方向）,2025天文与空间科学学院物理学（天体物理学方向）（强基计划）",0,仙林校区,2026-2027学年 第1学期,16,逸B-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要17班,2026202710000004117,思政课,3,,120,1-18周,2,谢任,周四 9-11节 1-18周 逸B-410,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004117,"2025工程管理学院计算机科学与技术（计算机金融实验班）,2025工程管理学院工业工程（智能系统集成实验班）,2025工程管理学院金融工程,2025工程管理学院工业工程",0,仙林校区,2026-2027学年 第1学期,17,逸B-410,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要18班,2026202710000004118,思政课,3,,126,1-18周,2,许良,周二 9-11节 1-18周 仙Ⅱ-404,3.0,马克思主义学院,是,理论+实践课程,周二,2026-2027-1,,2026202710000004118,"2025计算机学院计算机科学与技术,2025计算机学院计算机科学与技术（至诚班）,2025计算机学院计算机科学与技术（拔尖计划）,2025计算机学院信息与计算科学（强基计划）",0,仙林校区,2026-2027学年 第1学期,18,仙Ⅱ-404,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
,400290,中国近现代史纲要19班,2026202710000004119,思政课,3,,126,1-18周,2,许良,周三 9-11节 1-18周 逸B-104,3.0,马克思主义学院,是,理论+实践课程,周三,2026-2027-1,,2026202710000004119,"2025计算机学院计算机科学与技术,2025计算机学院计算机科学与技术（至诚班）,2025计算机学院计算机科学与技术（拔尖计划）,2025计算机学院信息与计算科学（强基计划）",0,仙林校区,2026-2027学年 第1学期,19,逸B-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要20班,2026202710000004120,思政课,3,,90,1-18周,2,黄骏,周一 9-11节 1-18周 仙Ⅰ-104,3.0,马克思主义学院,是,理论+实践课程,周一,2026-2027-1,,2026202710000004120,"2025地球科学与工程学院地质学（拔尖计划）,2025匡亚明学院理科强化班,2025地球科学与工程学院地质学（生物演化与环境方向）",0,仙林校区,2026-2027学年 第1学期,20,仙Ⅰ-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第9节-第11节,仙I区,00000041
48.0,400290,中国近现代史纲要21班,2026202710000004121,思政课,3,,120,1-18周,2,周瑞瑞,周五 2-4节 1-18周 逸A-322,3.0,马克思主义学院,是,理论+实践课程,周五,2026-2027-1,,2026202710000004121,"2025生命科学学院生物科学类,2025生命科学学院生物科学（强基计划）（生物数学交叉实验班）,2025生命科学学院生物科学（强基计划）,2025生命科学学院生物科学（拔尖计划）",0,仙林校区,2026-2027学年 第1学期,21,逸A-322,0.0,否,,5,32,00,16,1,中国近现代史纲要,15,第2节-第4节,逸夫楼A区,00000041
48.0,400290,中国近现代史纲要22班,2026202710000004122,思政课,3,,79,1-18周,2,王楠,周三 9-11节 1-18周 仙Ⅰ-102,3.0,马克思主义学院,是,理论+实践课程,周三,2026-2027-1,,2026202710000004122,"2025医学院临床医学,2025医学院口腔医学",0,仙林校区,2026-2027学年 第1学期,22,仙Ⅰ-102,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第9节-第11节,仙I区,00000041
48.0,400290,中国近现代史纲要23班,2026202710000004123,思政课,3,,130,1-18周,2,熊秋良,周四 9-11节 1-18周 仙Ⅱ-303,3.0,马克思主义学院,是,理论+实践课程,周四,2026-2027-1,,2026202710000004123,"2025数学学院数学类,2025数学学院数学与应用数学（强基计划）（数学生物交叉实验班）,2025数学学院数学与应用数学（强基计划）,2025数学学院数学（拔尖计划）",0,仙林校区,2026-2027学年 第1学期,23,仙Ⅱ-303,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
48.0,400290,中国近现代史纲要24班,2026202710000004124,思政课,3,,73,1-18周,2,黄骏,周一 5-7节 1-18周 逸B-507,3.0,马克思主义学院,是,理论+实践课程,周一,2026-2027-1,,2026202710000004124,"2025地球科学与工程学院行星科学,2025匡亚明学院理科强化班,2025地球科学与工程学院地质学类",0,仙林校区,2026-2027学年 第1学期,24,逸B-507,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第5节-第7节,逸夫楼B区,00000041
