XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400290,马克思主义基本原理概论(20161-00000010-1),201610000001071450,思政课,3,,139,"1-18周,1-18周",0,王锁明,"1-18周 周四 第5节-第6节 仙Ⅱ-304,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-1,,201610000001071450,"2014现代工程与应用科学学院材料物理,2014现代工程与应用科学学院信息工程,2014现代工程与应用科学学院生物医学工程,2014现代工程与应用科学学院新能源科学与工程,2014现代工程与应用科学学院光电信息科学与工程,2014现代工程与应用科学学院材料化学",0,仙林校区,2016-2017学年 第1学期,71450,"仙Ⅱ-304,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第5节-第6节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-2),201610000001071451,思政课,3,,106,"1-18周,1-18周",0,王锁明,"1-18周 周三 第3节-第4节 逸B-205,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周三,自由时间",2016-2017-1,,201610000001071451,"2014化学学院化学,2014化学学院应用化学",0,仙林校区,2016-2017学年 第1学期,71451,"逸B-205,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第3节-第4节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-3),201610000001071452,思政课,3,,94,"1-18周,1-18周",0,王锁明,"1-18周 周四 第7节-第8节 仙Ⅱ-112,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"自由时间,周四",2016-2017-1,,201610000001071452,"2014工程管理学院自动化,2014工程管理学院金融工程,2014工程管理学院工业工程",0,仙林校区,2016-2017学年 第1学期,71452,"自由地点,仙Ⅱ-112",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","自由时间,第7节-第8节","仙II区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-4),201610000001071453,思政课,3,,79,"1-18周,1-18周",0,郭云峰,"1-18周 周二 第1节-第2节 仙Ⅰ-104,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"自由时间,周二",2016-2017-1,,201610000001071453,"2014地球科学与工程学院地质学,2014地球科学与工程学院地质学（地球物理学方向）,2014地球科学与工程学院地下水科学与工程,2014地球科学与工程学院水文与水资源工程,2014地球科学与工程学院地质工程,2014地球科学与工程学院地球化学",0,仙林校区,2016-2017学年 第1学期,71453,"自由地点,仙Ⅰ-104",,否,,,32,00,16,0,马克思主义基本原理概论,"11,388","自由时间,第1节-第2节","仙I区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-5),201610000001071454,思政课,3,,66,"1-18周,1-18周",0,郭云峰,"1-18周 周四 第5节-第6节 逸B-205,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"自由时间,周四",2016-2017-1,,201610000001071454,2014生命科学学院生物科学类,0,仙林校区,2016-2017学年 第1学期,71454,"自由地点,逸B-205",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","自由时间,第5节-第6节","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-6),201610000001071455,思政课,3,,106,"1-18周,1-18周",0,郭云峰,"1-18周 周四 第1节-第2节 逸B-205,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-1,,201610000001071455,"2014环境学院环境工程,2014环境学院环境科学（环规）,2014环境学院环境科学（环生）,2014环境学院环境科学（环化）",0,仙林校区,2016-2017学年 第1学期,71455,"逸B-205,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第1节-第2节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-7),201610000001071456,思政课,1,,100,"1-18周,1-18周",0,陈建,"1-18周 周二 第3节-第4节 教121,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周二,自由时间",2016-2017-1,,201610000001071456,2014物理学院物理学,0,鼓楼校区,2016-2017学年 第1学期,71456,"教121,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"1,388","第3节-第4节,自由时间","教学楼, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-8),201610000001071457,思政课,1,,121,"1-18周,1-18周",0,陈建,"1-18周 周二 第5节-第6节 教121,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周二,自由时间",2016-2017-1,,201610000001071457,"2014物理学院物理学,2014物理学院声学",0,鼓楼校区,2016-2017学年 第1学期,71457,"教121,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"1,388","第5节-第6节,自由时间","教学楼, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-9),201610000001071458,思政课,3,,78,"1-18周,1-18周",0,陈建,"1-18周 周四 第5节-第6节 仙Ⅱ-112,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-1,,201610000001071458,"2014地理与海洋科学学院地理科学,2014地理与海洋科学学院自然地理与资源环境,2014地理与海洋科学学院地理信息科学,2014地理与海洋科学学院海洋科学",0,仙林校区,2016-2017学年 第1学期,71458,"仙Ⅱ-112,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第5节-第6节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20161-00000010-10),201610000001071459,思政课,3,,90,"1-18周,1-18周",0,周春梅,"1-18周 周四 第5节-第6节 仙Ⅱ-104,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-1,,201610000001071459,"2014计算机学院计算机科学与技术,2014计算机学院计算机科学与技术（拔尖计划）",0,仙林校区,2016-2017学年 第1学期,71459,"仙Ⅱ-104,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第5节-第6节,自由时间","仙II区, 虚拟区域（仙林）",00000010
