XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400080,马克思主义基本原理概论(20131-00000010-1),201310000001053577,思政课,3,,85,"1-17周,1-17周",0,陈建,"1-17周 周四 第9节-第10节 仙Ⅱ-303,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2013-2014-1,,201310000001053577,2011生命科学学院生物科学类,0,仙林校区,2013-2014学年 第1学期,53577,"仙Ⅱ-303,无",,否,,,32,00,16,0,马克思主义基本原理概论,12,"第9节-第10节,自由时间",仙II区,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-2),201310000001053578,思政课,3,,202,"1-17周,1-17周",0,陈建,"1-17周 周四 第1节-第2节 仙Ⅱ-122,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2013-2014-1,,201310000001053578,2011物理学院物理学类,0,仙林校区,2013-2014学年 第1学期,53578,"仙Ⅱ-122,无",,否,,,32,00,16,0,马克思主义基本原理概论,12,"第1节-第2节,自由时间",仙II区,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-4),201310000001053987,思政课,3,,158,"1-17周,1-17周",0,周建国,"1-17周 周四 第5节-第6节 图书馆126,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2013-2014-1,,201310000001053987,"2011现代工程与应用科学学院材料物理,2011现代工程与应用科学学院材料化学",0,仙林校区,2013-2014学年 第1学期,53987,"图书馆126,无",,否,,,32,00,16,0,马克思主义基本原理概论,18,"第5节-第6节,自由时间",图书馆,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-5),201310000001053995,思政课,3,,90,"1-17周,1-17周",0,周春梅,"1-17周 周四 第3节-第4节 仙Ⅰ-101,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2013-2014-1,,201310000001053995,2011计算机学院计算机科学类,0,仙林校区,2013-2014学年 第1学期,53995,"仙Ⅰ-101,无",,否,,,32,00,16,0,马克思主义基本原理概论,11,"第3节-第4节,自由时间",仙I区,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-6),201310000001053997,思政课,3,,89,"1-17周,1-17周",0,周春梅,"1-17周 周四 第5节-第6节 仙Ⅰ-101,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2013-2014-1,,201310000001053997,2011计算机学院计算机科学类,0,仙林校区,2013-2014学年 第1学期,53997,"仙Ⅰ-101,无",,否,,,32,00,16,0,马克思主义基本原理概论,11,"第5节-第6节,自由时间",仙I区,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-7),201310000001054035,思政课,3,,146,"1-17周,1-17周",0,王培暄,"1-17周 周二 第3节-第4节 图书馆127,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周二,自由时间",2013-2014-1,,201310000001054035,"2011工程管理学院自动化,2011工程管理学院信息工程,2011工程管理学院金融工程,2011工程管理学院工业工程",0,仙林校区,2013-2014学年 第1学期,54035,"图书馆127,无",,否,,,32,00,16,0,马克思主义基本原理概论,18,"第3节-第4节,自由时间",图书馆,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-8),201310000001054334,思政课,3,,111,"1-17周,1-17周",0,王锁明,"1-17周 周四 第7节-第8节 仙Ⅱ-306,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2013-2014-1,,201310000001054334,"2011电子科学与工程学院电子信息科学与技术,2011电子科学与工程学院微电子学,2011电子科学与工程学院生物医学工程,2011电子科学与工程学院通信工程",0,仙林校区,2013-2014学年 第1学期,54334,"仙Ⅱ-306,无",,否,,,32,00,16,0,马克思主义基本原理概论,12,"第7节-第8节,自由时间",仙II区,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-9),201310000001054339,思政课,3,,115,"1-17周,1-17周",0,王锁明,"1-17周 周四 第9节-第10节 仙Ⅱ-306,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2013-2014-1,,201310000001054339,"2011电子科学与工程学院电子信息科学与技术,2011电子科学与工程学院微电子学,2011电子科学与工程学院生物医学工程,2011电子科学与工程学院通信工程",0,仙林校区,2013-2014学年 第1学期,54339,"仙Ⅱ-306,无",,否,,,32,00,16,0,马克思主义基本原理概论,12,"第9节-第10节,自由时间",仙II区,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-10),201310000001054353,思政课,3,,156,"1-17周,1-17周",0,王锁明,"1-17周 周二 第9节-第10节 图书馆125,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周二,自由时间",2013-2014-1,,201310000001054353,"2011化学学院化学,2011化学学院应用化学",0,仙林校区,2013-2014学年 第1学期,54353,"图书馆125,无",,否,,,32,00,16,0,马克思主义基本原理概论,18,"第9节-第10节,自由时间",图书馆,00000010
48.0,400080,马克思主义基本原理概论(20131-00000010-11),201310000001054411,思政课,3,,144,"1-17周,1-17周",0,周建国,"1-17周 周四 第9节-第10节 图书馆125,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2013-2014-1,,201310000001054411,"2011数学学院数学与应用数学,2011数学学院应用模块,2011数学学院统计学,2011数学学院信息与计算科学",0,仙林校区,2013-2014学年 第1学期,54411,"图书馆125,无",,否,,,32,00,16,0,马克思主义基本原理概论,18,"第9节-第10节,自由时间",图书馆,00000010
