XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
32.0,400230,自然辩证法(20122-000001-1),2012200000152612,,3,,108,1-17周,0,,1-17周 周二 第9节-第10节 逸B-207,2.0,医学院,否,,周二,2012-2013-2,,2012200000152612,"2010医学院临床医学,2010医学院口腔医学",0,仙林校区,2012-2013学年 第2学期,52612,逸B-207,,否,,,,,,0,自然辩证法,16,第9节-第10节,逸夫楼B区,000001
48.0,400080,马克思主义基本原理概论(20122-000010-1),2012200001051022,,3,,135,"1-17周,1-17周",0,周建国,"1-17周 周四 第5节-第6节 图书馆125,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2012-2013-2,,2012200001051022,2012天文与空间科学学院天文学,0,仙林校区,2012-2013学年 第2学期,51022,"图书馆125,无",,否,,,,,,0,马克思主义基本原理概论,18,"第5节-第6节,自由时间",图书馆,000010
48.0,400080,马克思主义基本原理概论(20122-000010-2),2012200001051023,,3,,123,"1-17周,1-17周",0,周建国,"1-17周 周四 第7节-第8节 图书馆125,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2012-2013-2,,2012200001051023,,0,仙林校区,2012-2013学年 第2学期,51023,"图书馆125,无",,否,,,,,,0,马克思主义基本原理概论,18,"第7节-第8节,自由时间",图书馆,000010
48.0,400080,马克思主义基本原理概论(20122-000010-3),2012200001051024,,3,,90,"1-17周,1-17周",0,周春梅,"1-17周 周二 第7节-第8节 仙Ⅰ-102,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周二,自由时间",2012-2013-2,,2012200001051024,"2011外国语学院英语,2011外国语学院法语",0,仙林校区,2012-2013学年 第2学期,51024,"仙Ⅰ-102,无",,否,,,,,,0,马克思主义基本原理概论,11,"第7节-第8节,自由时间",仙I区,000010
48.0,400080,马克思主义基本原理概论(20122-000010-4),2012200001051025,,3,,105,"1-17周,1-17周",0,周春梅,"1-17周 周二 第5节-第6节 仙Ⅰ-213,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周二,自由时间",2012-2013-2,,2012200001051025,"2011外国语学院俄语,2011外国语学院朝鲜语,2011外国语学院西班牙语,2011外国语学院德语,2011外国语学院日语",0,仙林校区,2012-2013学年 第2学期,51025,"仙Ⅰ-213,无",,否,,,,,,0,马克思主义基本原理概论,11,"第5节-第6节,自由时间",仙I区,000010
48.0,400080,马克思主义基本原理概论(20122-000010-5),2012200001051026,,3,,80,"1-17周,1-17周",0,周春梅,"1-17周 周二 第9节-第10节 仙Ⅰ-102,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周二,自由时间",2012-2013-2,,2012200001051026,"2011社会学院社会学,2011社会学院应用心理学,2011社会学院社会工作",0,仙林校区,2012-2013学年 第2学期,51026,"仙Ⅰ-102,无",,否,,,,,,0,马克思主义基本原理概论,11,"第9节-第10节,自由时间",仙I区,000010
48.0,400080,马克思主义基本原理概论(20122-000010-6),2012200001051027,,3,,74,"1-17周,1-17周",0,王培暄,"1-17周 周四 第3节-第4节 仙Ⅱ-212,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2012-2013-2,,2012200001051027,"2012建筑与城市规划学院建筑学,2012建筑与城市规划学院城市规划",0,仙林校区,2012-2013学年 第2学期,51027,"仙Ⅱ-212,无",,否,,,,,,0,马克思主义基本原理概论,12,"第3节-第4节,自由时间",仙II区,000010
48.0,400080,马克思主义基本原理概论(20122-000010-7),2012200001051028,,3,,110,"1-17周,1-17周",0,王培暄,"1-17周 周四 第5节-第6节 仙Ⅱ-306,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2012-2013-2,,2012200001051028,"2011商学院会计学,2011商学院电子商务,2011商学院财务管理",0,仙林校区,2012-2013学年 第2学期,51028,"仙Ⅱ-306,无",,否,,,,,,0,马克思主义基本原理概论,12,"第5节-第6节,自由时间",仙II区,000010
48.0,400080,马克思主义基本原理概论(20122-000010-8),2012200001051029,,3,,106,"1-17周,1-17周",0,王培暄,"1-17周 周四 第7节-第8节 仙Ⅱ-306,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2012-2013-2,,2012200001051029,"2011商学院工商管理,2011商学院工商管理（人力资源管理方向）,2011商学院市场营销",0,仙林校区,2012-2013学年 第2学期,51029,"仙Ⅱ-306,无",,否,,,,,,0,马克思主义基本原理概论,12,"第7节-第8节,自由时间",仙II区,000010
48.0,400080,马克思主义基本原理概论(20122-000010-9),2012200001051030,,3,,99,"1-17周,1-17周",0,曹永红,"1-17周 周四 第3节-第4节 逸B-507,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2012-2013-2,,2012200001051030,"2011历史学院历史学,2011海外教育学院海外教育类,2011历史学院考古学（文物鉴定方向）,2011历史学院考古学",0,仙林校区,2012-2013学年 第2学期,51030,"逸B-507,无",,否,,,,,,0,马克思主义基本原理概论,16,"第3节-第4节,自由时间",逸夫楼B区,000010
