XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400290,马克思主义基本原理概论(20162-00000010-1),201620000001074381,思政课,3,,136,"1-18周,1-18周",2,王培暄,"自由时间  1-18周 自由地点, 周三 5-6节 1-18周 逸A-117",3.0,马克思主义学院,否,,"周三,自由时间",2016-2017-2,,201620000001074381,"2015商学院经济学,2015商学院经济学（产业经济方向）,2015商学院国际经济与贸易",0,仙林校区,2016-2017学年 第2学期,74381,"逸A-117,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"15,388","第5节-第6节,自由时间","逸夫楼A区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-2),201620000001074384,思政课,3,,102,"1-18周,1-18周",0,王培暄,"1-18周 周五 第3节-第4节 图书馆125,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周五,自由时间",2016-2017-2,,201620000001074384,"2015商学院金融学,2015商学院金融工程,2015商学院保险学",0,仙林校区,2016-2017学年 第2学期,74384,"图书馆125,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"18,388","第3节-第4节,自由时间","图书馆, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-3),201620000001074385,思政课,3,,95,"1-18周,1-18周",0,王锁明,"1-18周 周四 第5节-第6节 逸B-104,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-2,,201620000001074385,"2015商学院会计学,2015商学院电子商务,2015商学院财务管理",0,仙林校区,2016-2017学年 第2学期,74385,"逸B-104,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第5节-第6节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-4),201620000001074386,思政课,3,,88,"1-18周,1-18周",0,王锁明,"1-18周 周四 第7节-第8节 逸B-205,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-2,,201620000001074386,"2015商学院工商管理,2015商学院工商管理（人力资源管理方向）,2015商学院市场营销",0,仙林校区,2016-2017学年 第2学期,74386,"逸B-205,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第7节-第8节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-5),201620000001074387,思政课,3,,133,"1-18周,1-18周",0,郭云峰,"1-18周 周二 第3节-第4节 图书馆125,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周二,自由时间",2016-2017-2,,201620000001074387,"2015新闻传播学院新闻学,2015新闻传播学院新闻学（传媒实验班）,2015新闻传播学院广播电视学,2015新闻传播学院新闻学（运动员班）,2015新闻传播学院广告学",0,仙林校区,2016-2017学年 第2学期,74387,"图书馆125,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"18,388","第3节-第4节,自由时间","图书馆, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-6),201620000001074388,思政课,3,,95,"1-18周,1-18周",0,陈建,"1-18周 周四 第3节-第4节 逸B-205,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-2,,201620000001074388,2016信息管理学院信息管理与信息系统,0,仙林校区,2016-2017学年 第2学期,74388,"逸B-205,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第3节-第4节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-7),201620000001074389,思政课,3,,81,"1-18周,1-18周",0,陈建,"1-18周 周四 第5节-第6节 仙Ⅱ-213,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"自由时间,周四",2016-2017-2,,201620000001074389,"2015历史学院历史学,2015海外教育学院汉语国际教育,2015历史学院考古学（文物鉴定方向）,2015历史学院考古学",0,仙林校区,2016-2017学年 第2学期,74389,"自由地点,仙Ⅱ-213",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","自由时间,第5节-第6节","仙II区, 虚拟区域（仙林）",00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-8),201620000001074390,思政课,3,,88,"1-18周,1-18周",0,周春梅,"1-18周 周四 第7节-第8节 图书馆125,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-2,,201620000001074390,"2015外国语学院英语,2015外国语学院日语,2015外国语学院俄语",0,仙林校区,2016-2017学年 第2学期,74390,"无,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,388,"第7节-第8节,自由时间",虚拟区域（仙林）,00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-9),201620000001074391,思政课,3,,88,"1-18周,1-18周",0,周春梅,"1-18周 周四 第5节-第6节 图书馆125,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周四,自由时间",2016-2017-2,,201620000001074391,"2015外国语学院法语,2015外国语学院朝鲜语,2015外国语学院西班牙语,2015外国语学院德语",0,仙林校区,2016-2017学年 第2学期,74391,"无,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,388,"第5节-第6节,自由时间",虚拟区域（仙林）,00000010
48.0,400290,马克思主义基本原理概论(20162-00000010-10),201620000001074392,思政课,3,,67,"1-18周,1-18周",0,周春梅,"1-18周 周三 第5节-第6节 仙Ⅰ-104,1-18周 自由时间 - 自由地点",3.0,马克思主义学院,否,,"周三,自由时间",2016-2017-2,,201620000001074392,"2015社会学院社会学,2015社会学院应用心理学,2015社会学院社会工作",0,仙林校区,2016-2017学年 第2学期,74392,"仙Ⅰ-104,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"11,388","第5节-第6节,自由时间","仙I区, 虚拟区域（仙林）",00000010
