XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
32.0,400290,毛泽东思想和中国特色社会主义理论体系概论（实践部分）01班,20232024200000030B01,思政课,3,,10,1-16周,0,丁蕖,自由时间  1-16周 自由地点,2.0,马克思主义学院,是,实践类课程,自由时间,2023-2024-2,,20232024200000030B01,,0,仙林校区,2023-2024学年 第2学期,01,自由地点,0.0,否,,3,0,00,32,1,毛泽东思想和中国特色社会主义理论体系概论（实践部分）,,自由时间,,00000030B
48.0,400290,中国近现代史纲要01班,2023202420000004101,思政课,3,,125,1-16周,2,林棵,周四 9-11节 1-16周 仙Ⅰ-524,3.0,马克思主义学院,是,理论+实践课程,周四,2023-2024-2,,2023202420000004101,"2022法学院法学,2022外国语学院德语,2022外国语学院德语（德语法学实验班）",0,仙林校区,2023-2024学年 第2学期,01,仙Ⅰ-524,0.0,否,,5,32,00,16,1,中国近现代史纲要,11,第9节-第11节,仙I区,00000041
48.0,400290,中国近现代史纲要02班,2023202420000004102,思政课,3,,108,1-16周,2,"王建华,林棵",周三 9-11节 1-16周 逸A-322,3.0,马克思主义学院,是,理论+实践课程,周三,2023-2024-2,,2023202420000004102,"2022文学院汉语言文学,2022文学院汉语言文学（古文字学方向）（强基计划）,2022文学院戏剧影视文学,2022文学院汉语言文学（拔尖计划）",0,仙林校区,2023-2024学年 第2学期,02,逸A-322,0.0,否,,5,32,00,16,1,中国近现代史纲要,15,第9节-第11节,逸夫楼A区,00000041
48.0,400290,中国近现代史纲要03班,2023202420000004103,思政课,3,,121,1-16周,2,熊秋良,周一 9-11节 1-16周 仙Ⅱ-403,3.0,马克思主义学院,是,理论+实践课程,周一,2023-2024-2,,2023202420000004103,"2022历史学院历史学,2022历史学院考古学（文物鉴定方向）,2022哲学学院哲学（强基计划）,2022哲学学院哲学（拔尖计划）,2022哲学学院哲学,2022历史学院考古学,2022历史学院历史学（拔尖计划）,2022历史学院历史学（强基计划）",0,仙林校区,2023-2024学年 第2学期,03,仙Ⅱ-403,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
48.0,400290,中国近现代史纲要05班,2023202420000004105,思政课,3,,222,1-16周,2,聂平平,周三 9-11节 1-16周 仙Ⅱ-122,3.0,马克思主义学院,是,理论+实践课程,周三,2023-2024-2,,2023202420000004105,"2022外国语学院俄语,2022外国语学院英语,2022外国语学院朝鲜语,2022社会学院应用心理学,2022社会学院社会工作,2022社会学院社会学,2022外国语学院法语,2022外国语学院西班牙语,2022外国语学院日语",0,仙林校区,2023-2024学年 第2学期,05,仙Ⅱ-122,0.0,否,,5,32,00,16,1,中国近现代史纲要,12,第9节-第11节,仙II区,00000041
48.0,400290,中国近现代史纲要06班,2023202420000004106,思政课,3,,106,1-16周,0,周瑞瑞,周一 2-4节 1-16周 逸B-104,3.0,马克思主义学院,是,理论+实践课程,周一,2023-2024-2,,2023202420000004106,2022软件学院软件工程,0,仙林校区,2023-2024学年 第2学期,06,逸B-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第2节-第4节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要07班,2023202420000004107,思政课,3,,105,1-16周,0,周瑞瑞,周一 5-7节 1-16周 逸B-104,3.0,马克思主义学院,是,理论+实践课程,周一,2023-2024-2,,2023202420000004107,2022软件学院软件工程,0,仙林校区,2023-2024学年 第2学期,07,逸B-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第5节-第7节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要08班,2023202420000004108,思政课,3,,106,1-16周,2,谢任,周二 9-11节 1-16周 逸B-104,3.0,马克思主义学院,是,理论+实践课程,周二,2023-2024-2,,2023202420000004108,"2022政府管理学院政治学与行政学,2022政府管理学院劳动与社会保障,2022政府管理学院行政管理,2022政府管理学院行政管理（运动员班）,2022国际关系学院国际政治",0,仙林校区,2023-2024学年 第2学期,08,逸B-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要09班,2023202420000004109,思政课,3,,109,1-16周,2,谢任,周三 9-11节 1-16周 逸B-104,3.0,马克思主义学院,是,理论+实践课程,周三,2023-2024-2,,2023202420000004109,"2022新闻传播学院新闻学（传媒实验班）,2022新闻传播学院新闻传播学类",0,仙林校区,2023-2024学年 第2学期,09,逸B-104,0.0,否,,5,32,00,16,1,中国近现代史纲要,16,第9节-第11节,逸夫楼B区,00000041
48.0,400290,中国近现代史纲要10班,2023202420000004110,思政课,1,,83,"1-16周,2-16周(双)",0,黄骏,"周一 3-4节 1-16周 南教-101, 周一 9-10节 2-16周(双) 南教-101",3.0,马克思主义学院,是,理论+实践课程,"周一,周一",2023-2024-2,,2023202420000004110,2023*理科试验班（数理科学类）*数理科学类,0,鼓楼校区,2023-2024学年 第2学期,10,"南教-101,南教-101",0.0,否,,5,32,00,16,1,中国近现代史纲要,32,"第3节-第4节,第9节-第10节",南教,00000041
