XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
,000000,星系物理,20062 2101035199,,2,,0,1-18周,0,,1-18周 自由时间 - ,,公共课程,否,,自由时间,2006-2007-2,,20062 2101035199,,0,浦口校区,2006-2007学年 第2学期,35199,无,,否,,,,,,0,,,自由时间,, 21010
32.0,400010,文学概论（下）,2006201001B30594,,2,,0,1-18周,0,汪正龙,1-18周 周三 第3节-第4节 ,2.0,文学院,否,,周三,2006-2007-2,,2006201001B30594,,0,浦口校区,2006-2007学年 第2学期,30594,无,,否,,,,,,0,文学概论（下）,,第3节-第4节,,01001B
48.0,400010,古代汉语（上）,2006201003A26607,,2,,0,"1-18周,1-18周,1-18周",0,"高小方,陈文杰","1-18周 周一 第1节-第2节 ,1-18周 周三 第5节-第6节 ,1-18周 周三 第5节-第6节 ",3.0,文学院,否,,"周一,周三,周三",2006-2007-2,,2006201003A26607,,0,浦口校区,2006-2007学年 第2学期,26607,"无,无,无",,否,,,,,,0,古代汉语（上）,,"第1节-第2节,第5节-第6节,第5节-第6节",,01003A
48.0,400010,中国古代文学（四）,2006201005D28846,,2,,0,1-18周,0,"冯乾,俞士玲",1-18周 周二 第5节-第7节 ,3.0,文学院,否,,周二,2006-2007-2,,2006201005D28846,,0,浦口校区,2006-2007学年 第2学期,28846,无,,否,,,,,,0,中国古代文学（四）,,第5节-第7节,,01005D
64.0,400010,外国文学（下）,2006201007B28844,,2,,0,"1-18周,1-18周,1-18周,1-18周,1-18周,1-18周,1-18周,1-18周",0,"董晓,昂智慧","1-18周 周二 第3节-第4节 ,1-18周 周四 第3节-第4节 ,1-18周 周四 第3节-第4节 ,1-18周 周四 第3节-第4节 ,1-18周 周四 第3节-第4节 ,1-18周 周四 第3节-第4节 ,1-18周 周二 第3节-第4节 ,1-18周 周二 第3节-第4节 ",4.0,文学院,否,,"周二,周二,周二,周四,周四,周四,周四,周四",2006-2007-2,,2006201007B28844,,0,浦口校区,2006-2007学年 第2学期,28844,"无,无,无,无,无,无,无,无",,否,,,,,,0,外国文学（下）,,"第3节-第4节,第3节-第4节,第3节-第4节,第3节-第4节,第3节-第4节,第3节-第4节,第3节-第4节,第3节-第4节",,01007B
32.0,400010,《文心雕龙》研究,200620100933960,,2,,0,1-18周,0,孙蓉蓉,1-18周 周五 第3节-第4节 ,2.0,文学院,否,,周五,2006-2007-2,,200620100933960,,0,浦口校区,2006-2007学年 第2学期,33960,无,,否,,,,,,0,《文心雕龙》研究,,第3节-第4节,,01009
32.0,400010,《说文解字》研究,200620101128849,,2,,0,1-18周,0,魏宜辉,1-18周 周二 第1节-第2节 ,2.0,文学院,否,,周二,2006-2007-2,,200620101128849,,0,浦口校区,2006-2007学年 第2学期,28849,无,,否,,,,,,0,《说文解字》研究,,第1节-第2节,,01011
32.0,400010,汉语音韵学,200620110230595,,2,,0,1-18周,0,刘晓南,1-18周 周三 第5节-第6节 ,2.0,文学院,否,,周三,2006-2007-2,,200620110230595,,0,浦口校区,2006-2007学年 第2学期,30595,无,,否,,,,,,0,汉语音韵学,,第5节-第6节,,01102
32.0,400010,《史记》研究,200620110330592,,2,,0,1-18周,0,刘晓南,1-18周 周三 第3节-第4节 ,2.0,文学院,否,,周三,2006-2007-2,,200620110330592,,0,浦口校区,2006-2007学年 第2学期,30592,无,,否,,,,,,0,《史记》研究,,第3节-第4节,,01103
32.0,400010,《论语》研究,200620111327086,,2,,0,1-18周,0,高小方,1-18周 周一 第3节-第4节 ,2.0,文学院,否,,周一,2006-2007-2,,200620111327086,,0,浦口校区,2006-2007学年 第2学期,27086,无,,否,,,,,,0,《论语》研究,,第3节-第4节,,01113
,400010,秘书实务操作,200620114730596,,2,,0,1-18周,0,周欣展,1-18周 周三 第1节-第2节 ,,文学院,否,,周三,2006-2007-2,,200620114730596,,0,浦口校区,2006-2007学年 第2学期,30596,无,,否,,,,,,0,,,第1节-第2节,,01147
32.0,400010,美学原理,200620114928845,,2,,0,"1-18周,1-18周",0,李昌舒,"1-18周 周二 第1节-第2节 ,1-18周 周二 第1节-第2节 ",2.0,文学院,否,,"周二,周二",2006-2007-2,,200620114928845,,0,浦口校区,2006-2007学年 第2学期,28845,"无,无",,否,,,,,,0,美学原理,,"第1节-第2节,第1节-第2节",,01149
32.0,400010,中西文论名著导读,200620115432309,,2,,0,1-18周,0,包兆会,1-18周 周四 第3节-第4节 ,2.0,文学院,否,,周四,2006-2007-2,,200620115432309,,0,浦口校区,2006-2007学年 第2学期,32309,无,,否,,,,,,0,中西文论名著导读,,第3节-第4节,,01154
32.0,400010,中法文化比较,200620115527087,,2,,0,1-18周,0,叶潇,1-18周 周一 第5节-第6节 ,2.0,文学院,否,,周一,2006-2007-2,,200620115527087,,0,浦口校区,2006-2007学年 第2学期,27087,无,,否,,,,,,0,中法文化比较,,第5节-第6节,,01155
32.0,400010,中国文化史导论,200620116433964,,2,,0,1-18周,0,赵益,1-18周 周五 第3节-第4节 ,2.0,文学院,否,,周五,2006-2007-2,,200620116433964,,0,浦口校区,2006-2007学年 第2学期,33964,无,,否,,,,,,0,中国文化史导论,,第3节-第4节,,01164
32.0,400010,唐宋作家作品研究,200620116733961,,2,,0,1-18周,0,严杰,1-18周 周五 第5节-第6节 ,2.0,文学院,否,,周五,2006-2007-2,,200620116733961,,0,浦口校区,2006-2007学年 第2学期,33961,无,,否,,,,,,0,唐宋作家作品研究,,第5节-第6节,,01167
32.0,400010,电视剧概论,200620117632310,,2,,0,1-18周,0,顾文勋,1-18周 周四 第5节-第6节 ,2.0,文学院,否,,周四,2006-2007-2,,200620117632310,,0,浦口校区,2006-2007学年 第2学期,32310,无,,否,,,,,,0,电视剧概论,,第5节-第6节,,01176
32.0,400010,语言变异研究,200620118428843,,1,,0,1-18周,0,徐大明,1-18周 周二 第3节-第4节 ,2.0,文学院,否,,周二,2006-2007-2,,200620118428843,,0,鼓楼校区,2006-2007学年 第2学期,28843,无,,否,,,,,,0,语言变异研究,,第3节-第4节,,01184
32.0,400010,简帛选读,200620120032306,,1,,0,1-18周,0,李开,1-18周 周四 第9节-第10节 ,2.0,文学院,否,,周四,2006-2007-2,,200620120032306,,0,鼓楼校区,2006-2007学年 第2学期,32306,无,,否,,,,,,0,简帛选读,,第9节-第10节,,01200
