XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400080,马克思主义基本原理概论(20151-00000010-1),201510000001064019,思政课,3,,125,"1-18周,1-18周",0,王培暄,"1-18周 周四 第9节-第10节 逸B-101,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2015-2016-1,,201510000001064019,"2013数学学院数学与应用数学,2013数学学院应用模块,2013数学学院统计学,2013数学学院信息与计算科学",0,仙林校区,2015-2016学年 第1学期,64019,"逸B-101,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"16,388","第9节-第10节,自由时间","逸夫楼B区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-2),201510000001064641,思政课,3,,71,"1-18周,1-18周",0,王培暄,"1-18周 周四 第5节-第6节 仙Ⅱ-306,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2015-2016-1,,201510000001064641,2013生命科学学院生物科学类,0,仙林校区,2015-2016学年 第1学期,64641,"仙Ⅱ-306,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第5节-第6节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-3),201510000001064648,思政课,3,,136,"1-18周,1-18周",0,王锁明,"1-18周 周四 第1节-第2节 仙Ⅱ-505,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2015-2016-1,,201510000001064648,"2013现代工程与应用科学学院材料物理,2013现代工程与应用科学学院生物医学工程,2013现代工程与应用科学学院新能源科学与工程,2013现代工程与应用科学学院光电信息科学与工程,2013现代工程与应用科学学院材料化学",0,仙林校区,2015-2016学年 第1学期,64648,"仙Ⅱ-505,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第1节-第2节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-4),201510000001064649,思政课,3,,76,"1-18周,1-18周",0,王锁明,"1-18周 周五 第1节-第2节 仙Ⅱ-214,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周五,自由时间",2015-2016-1,,201510000001064649,"2013地球科学与工程学院地质学,2013地球科学与工程学院地质学（地球物理学方向）,2013地球科学与工程学院地下水科学与工程,2013地球科学与工程学院地质学（古生物学方向）,2013地球科学与工程学院水文与水资源工程,2013地球科学与工程学院地质工程,2013地球科学与工程学院地球化学",0,仙林校区,2015-2016学年 第1学期,64649,"仙Ⅱ-214,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第1节-第2节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-5),201510000001064653,思政课,3,,105,"1-18周,1-18周",0,王锁明,"1-18周 周四 第3节-第4节 仙Ⅱ-306,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2015-2016-1,,201510000001064653,"2013工程管理学院自动化,2013工程管理学院金融工程,2013工程管理学院工业工程",0,仙林校区,2015-2016学年 第1学期,64653,"仙Ⅱ-306,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第3节-第4节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-6),201510000001064654,思政课,3,,143,"1-18周,1-18周",0,郭云峰,"1-18周 周三 第3节-第4节 图书馆127,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周三,自由时间",2015-2016-1,,201510000001064654,"2013化学学院化学,2013化学学院应用化学",0,仙林校区,2015-2016学年 第1学期,64654,"图书馆127,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"18,388","第3节-第4节,自由时间","图书馆, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-7),201510000001064655,思政课,3,,67,"1-18周,1-18周",0,郭云峰,"1-18周 周四 第3节-第4节 仙Ⅰ-103,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2015-2016-1,,201510000001064655,"2013地理与海洋科学学院地理科学,2013地理与海洋科学学院自然地理与资源环境,2013地理与海洋科学学院地理信息科学,2013地理与海洋科学学院海洋科学,2013地理与海洋科学学院旅游管理",0,仙林校区,2015-2016学年 第1学期,64655,"仙Ⅰ-103,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"11,388","第3节-第4节,自由时间","仙I区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-8),201510000001064656,思政课,3,,111,"1-18周,1-18周",0,郭云峰,"1-18周 周三 第1节-第2节 仙Ⅱ-306,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周三,自由时间",2015-2016-1,,201510000001064656,"2013环境学院环境工程,2013环境学院环境科学（环规）,2013环境学院环境科学（环生）,2013环境学院环境科学（环化）",0,仙林校区,2015-2016学年 第1学期,64656,"仙Ⅱ-306,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"12,388","第1节-第2节,自由时间","仙II区, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-9),201510000001064657,思政课,1,,117,"1-18周,1-18周",0,陈建,"1-18周 周四 第1节-第2节 教201,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2015-2016-1,,201510000001064657,"2013物理学院物理学,2013物理学院声学",0,鼓楼校区,2015-2016学年 第1学期,64657,"教201,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"1,388","第1节-第2节,自由时间","教学楼, 虚拟区域（仙林）",00000010
48.0,400080,马克思主义基本原理概论(20151-00000010-10),201510000001064658,思政课,1,,94,"1-18周,1-18周",0,陈建,"1-18周 周四 第3节-第4节 教201,1-18周 自由时间 - 自由地点",3.0,政府管理学院,否,,"周四,自由时间",2015-2016-1,,201510000001064658,"2013物理学院物理学,2013物理学院声学",0,鼓楼校区,2015-2016学年 第1学期,64658,"教201,自由地点",,否,,,32,00,16,0,马克思主义基本原理概论,"1,388","第3节-第4节,自由时间","教学楼, 虚拟区域（仙林）",00000010
