XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400290,马克思主义基本原理概论(20191-00000010-1),201910000001088545,思政课,3,,91,"4-17周,5-17周(单)",0,肖芬芳,"4-17周 周三 第3节-第4节 仙Ⅰ-321,5-17周(单) 周五 第3节-第4节 仙Ⅱ-404",3.0,马克思主义学院,否,,"周三,周五",2019-2020-1,,201910000001088545,"2019新闻传播学院新闻学（运动员班）,2019*社会科学试验班*社会科学试验班",0,仙林校区,2019-2020学年 第1学期,88545,"仙Ⅰ-321,仙Ⅱ-404",,否,,,32,00,16,0,马克思主义基本原理概论,"11,12","第3节-第4节,第3节-第4节","仙I区, 仙II区",00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-2),201910000001088549,思政课,3,,129,"4-17周,4-16周(双)",0,肖芬芳,"4-16周(双) 周五 第3节-第4节 仙Ⅱ-404,4-17周 周四 第5节-第6节 仙Ⅰ-109",3.0,马克思主义学院,否,,"周四,周五",2019-2020-1,,201910000001088549,2019*社会科学试验班*社会科学试验班,0,仙林校区,2019-2020学年 第1学期,88549,"仙Ⅰ-109,仙Ⅱ-404",,否,,,32,00,16,0,马克思主义基本原理概论,"11,12","第5节-第6节,第3节-第4节","仙I区, 仙II区",00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-3),201910000001088564,思政课,3,,87,"4-17周,5-17周(单)",0,季勇,"4-17周 周一 第5节-第6节 逸B-207,5-17周(单) 周一 第7节-第8节 逸B-207",3.0,马克思主义学院,否,,"周一,周一",2019-2020-1,,201910000001088564,2019*人文科学试验班*人文艺术传播类,0,仙林校区,2019-2020学年 第1学期,88564,"逸B-207,逸B-207",,否,,,32,00,16,0,马克思主义基本原理概论,16,"第5节-第6节,第7节-第8节",逸夫楼B区,00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-4),201910000001088565,思政课,3,,83,"4-17周,4-16周(双)",0,季勇,"4-17周 周三 第5节-第6节 逸B-207,4-16周(双) 周一 第7节-第8节 逸B-207",3.0,马克思主义学院,否,,"周三,周一",2019-2020-1,,201910000001088565,2019*人文科学试验班*人文艺术传播类,0,仙林校区,2019-2020学年 第1学期,88565,"逸B-207,逸B-207",,否,,,32,00,16,0,马克思主义基本原理概论,16,"第5节-第6节,第7节-第8节",逸夫楼B区,00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-5),201910000001088567,思政课,3,,105,4-17周,0,陈建,4-17周 周一 第5节-第7节 逸B-405,3.0,马克思主义学院,否,,周一,2019-2020-1,,201910000001088567,"2019文学院戏剧影视文学,2019*人文科学试验班*人文艺术传播类",0,仙林校区,2019-2020学年 第1学期,88567,逸B-405,,否,,,32,00,16,0,马克思主义基本原理概论,16,第5节-第7节,逸夫楼B区,00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-6),201910000001088588,思政课,3,,141,1-17周,0,陈建,1-17周 周三 第9节-第11节 图书馆126,3.0,马克思主义学院,否,,周三,2019-2020-1,,201910000001088588,"2018建筑与城市规划学院建筑学,2018人工智能学院计算机科学与技术（人工智能方向）,2018建筑与城市规划学院城乡规划",0,仙林校区,2019-2020学年 第1学期,88588,图书馆126,,否,,,32,00,16,0,马克思主义基本原理概论,18,第9节-第11节,图书馆,00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-7),201910000001088691,思政课,3,,109,4-17周,0,温权,4-17周 周二 第5节-第7节 逸B-313,3.0,马克思主义学院,否,,周二,2019-2020-1,,201910000001088691,2019软件学院软件工程,0,仙林校区,2019-2020学年 第1学期,88691,逸B-313,,否,,,32,00,16,0,马克思主义基本原理概论,16,第5节-第7节,逸夫楼B区,00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-8),201910000001088693,思政课,3,,109,4-17周,0,温权,4-17周 周四 第5节-第7节 逸B-313,3.0,马克思主义学院,否,,周四,2019-2020-1,,201910000001088693,2019软件学院软件工程,0,仙林校区,2019-2020学年 第1学期,88693,逸B-313,,否,,,32,00,16,0,马克思主义基本原理概论,16,第5节-第7节,逸夫楼B区,00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-9),201910000001088694,思政课,3,,102,4-17周,0,李乾坤,4-17周 周四 第5节-第7节 仙Ⅱ-306,3.0,马克思主义学院,否,,周四,2019-2020-1,,201910000001088694,"2019外国语学院英语,2019外国语学院日语,2019外国语学院俄语",0,仙林校区,2019-2020学年 第1学期,88694,仙Ⅱ-306,,否,,,32,00,16,0,马克思主义基本原理概论,12,第5节-第7节,仙II区,00000010
48.0,400290,马克思主义基本原理概论(20191-00000010-10),201910000001088698,思政课,3,,78,4-17周,0,李乾坤,4-17周 周二 第9节-第11节 仙Ⅱ-218,3.0,马克思主义学院,否,,周二,2019-2020-1,,201910000001088698,"2019外国语学院法语,2019外国语学院朝鲜语,2019外国语学院西班牙语,2019外国语学院德语",0,仙林校区,2019-2020学年 第1学期,88698,仙Ⅱ-218,,否,,,32,00,16,0,马克思主义基本原理概论,12,第9节-第11节,仙II区,00000010
