XS,PKDWDM,JXBMC,WID,TXKCLB_DISPLAY,XXXQDM,XGXKLBDM_DISPLAY,XKZRS,SKZC,PKZTDM,SKJS,YPSJDD,XF,PKDWDM_DISPLAY,SFXGXK_DISPLAY,KCFL1_DISPLAY,SKXQ,XNXQDM,TKJG,JXBID,SKBJ,SFTK,XXXQDM_DISPLAY,XNXQDM_DISPLAY,KXH,SKJAS,SYXS,SFTK_DISPLAY,XGXKLBDM,KCFL1,KTJSXS,TXKCLB,KCSJXS,SFXGXK,KCM,JXLDM,SKJC,JXLDM_DISPLAY,KCH
48.0,400080,马克思主义基本原理概论(20102-000010-1),2010200001042192,,3,,136,"1-17周,1-17周",0,陈建,"1-17周 周四 第5节-第6节 图书馆125,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2010-2011-2,,2010200001042192,,0,仙林校区,2010-2011学年 第2学期,42192,"图书馆125,无",,否,,,,,,0,马克思主义基本原理概论,18,"第5节-第6节,自由时间",图书馆,000010
48.0,400080,马克思主义基本原理概论(20102-000010-3),2010200001042215,,3,,115,"1-17周,1-17周",0,周春梅,"1-17周 周三 第5节-第6节 逸B-313,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周三,自由时间",2010-2011-2,,2010200001042215,"2009文学院汉语言文学,2009文学院汉语言文学（拔尖计划）,2009文学院戏剧影视文学",0,仙林校区,2010-2011学年 第2学期,42215,"逸B-313,无",,否,,,,,,0,马克思主义基本原理概论,16,"第5节-第6节,自由时间",逸夫楼B区,000010
48.0,400080,马克思主义基本原理概论(20102-000010-4),2010200001042218,,3,,93,"1-17周,1-17周",0,王培暄,"1-17周 周四 第3节-第4节 仙Ⅱ-312,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2010-2011-2,,2010200001042218,"2009商学院会计学,2009商学院电子商务,2009商学院财务管理",0,仙林校区,2010-2011学年 第2学期,42218,"仙Ⅱ-312,无",,否,,,,,,0,马克思主义基本原理概论,12,"第3节-第4节,自由时间",仙II区,000010
48.0,400080,马克思主义基本原理概论(20102-000010-5),2010200001042220,,3,,97,"1-17周,1-17周",0,王培暄,"1-17周 周四 第1节-第2节 仙Ⅱ-306,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2010-2011-2,,2010200001042220,"2009商学院工商管理,2009商学院工商管理（人力资源管理方向）,2009商学院市场营销",0,仙林校区,2010-2011学年 第2学期,42220,"仙Ⅱ-306,无",,否,,,,,,0,马克思主义基本原理概论,12,"第1节-第2节,自由时间",仙II区,000010
48.0,400080,马克思主义基本原理概论(20102-000010-6),2010200001042222,,3,,111,"1-17周,1-17周",0,王锁明,"1-17周 周四 第3节-第4节 逸B-514,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2010-2011-2,,2010200001042222,"2009商学院经济学,2009商学院国际经济与贸易",0,仙林校区,2010-2011学年 第2学期,42222,"逸B-514,无",,否,,,,,,0,马克思主义基本原理概论,16,"第3节-第4节,自由时间",逸夫楼B区,000010
48.0,400080,马克思主义基本原理概论(20102-000010-7),2010200001042223,,3,,115,"1-17周,1-17周",0,王锁明,"1-17周 周四 第1节-第2节 逸B-207,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2010-2011-2,,2010200001042223,"2009商学院金融学,2009商学院经济学（产业经济方向）,2009商学院金融工程,2009商学院保险学",0,仙林校区,2010-2011学年 第2学期,42223,"逸B-207,无",,否,,,,,,0,马克思主义基本原理概论,16,"第1节-第2节,自由时间",逸夫楼B区,000010
48.0,400080,马克思主义基本原理概论(20102-000010-8),2010200001042225,,3,,124,"1-17周,1-17周",0,曹永红,"1-17周 周二 第7节-第8节 仙Ⅱ-305,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周二,自由时间",2010-2011-2,,2010200001042225,,0,仙林校区,2010-2011学年 第2学期,42225,"仙Ⅱ-305,无",,否,,,,,,0,马克思主义基本原理概论,12,"第7节-第8节,自由时间",仙II区,000010
48.0,400080,马克思主义基本原理概论(20102-000010-9),2010200001042231,,3,,135,"1-17周,1-17周",0,曹永红,"1-17周 周二 第9节-第10节 仙Ⅱ-305,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周二,自由时间",2010-2011-2,,2010200001042231,,0,仙林校区,2010-2011学年 第2学期,42231,"仙Ⅱ-305,无",,否,,,,,,0,马克思主义基本原理概论,12,"第9节-第10节,自由时间",仙II区,000010
48.0,400080,马克思主义基本原理概论(20102-000010-10),2010200001042233,,3,,75,"1-17周,1-17周",0,王永义,"1-17周 周三 第5节-第6节 仙Ⅱ-104,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周三,自由时间",2010-2011-2,,2010200001042233,"2009社会学院社会学,2009社会学院应用心理学,2009社会学院社会工作",0,仙林校区,2010-2011学年 第2学期,42233,"仙Ⅱ-104,无",,否,,,,,,0,马克思主义基本原理概论,12,"第5节-第6节,自由时间",仙II区,000010
48.0,400080,马克思主义基本原理概论(20102-000010-11),2010200001042237,,3,,112,"1-17周,1-17周",0,陈建,"1-17周 周四 第9节-第10节 逸B-313,1-17周 自由时间 - ",3.0,政府管理学院,否,,"周四,自由时间",2010-2011-2,,2010200001042237,2010信息管理学院文科类,0,仙林校区,2010-2011学年 第2学期,42237,"逸B-313,无",,否,,,,,,0,马克思主义基本原理概论,16,"第9节-第10节,自由时间",逸夫楼B区,000010
